Testing UnsaturatedSolinas 2^230-27 (bitwidth = 32 ) (index = 0 ) (method = precomputed_decision_tree ) (params = {| n := 9; s := 1725436586697640946858688965569256363112777243042596638790631055949824; c := [(1, 27)]; idxs := [0, 1, 2, 3, 4, 5, 6, 7, 8, 0, 1]; machine_wordsize := 32|} ) PipelineFullToStringsOf with extraction OCaml: real: 0.198386 s; user: 0.198388 s
Testing UnsaturatedSolinas 2^230-27 (bitwidth = 32 ) (index = 0 ) (method = precomputed_decision_tree ) (params = {| n := 9; s := 1725436586697640946858688965569256363112777243042596638790631055949824; c := [(1, 27)]; idxs := [0, 1, 2, 3, 4, 5, 6, 7, 8, 0, 1]; machine_wordsize := 32|} ) PipelineFlatNBEOf with extraction OCaml: real: 0.083778 s; user: 0.083780 s
Testing UnsaturatedSolinas 2^230-27 (bitwidth = 32 ) (index = 0 ) (method = precomputed_decision_tree ) (params = {| n := 9; s := 1725436586697640946858688965569256363112777243042596638790631055949824; c := [(1, 27)]; idxs := [0, 1, 2, 3, 4, 5, 6, 7, 8, 0, 1]; machine_wordsize := 32|} ) PipelineFlatArithOf with extraction OCaml: real: 0.087249 s; user: 0.087242 s
Testing UnsaturatedSolinas 2^230-27 (bitwidth = 32 ) (index = 0 ) (method = unreduced_decision_tree ) (params = {| n := 9; s := 1725436586697640946858688965569256363112777243042596638790631055949824; c := [(1, 27)]; idxs := [0, 1, 2, 3, 4, 5, 6, 7, 8, 0, 1]; machine_wordsize := 32|} ) PipelineFullToStringsOf with extraction OCaml: real: 0.386829 s; user: 0.386807 s
Testing UnsaturatedSolinas 2^230-27 (bitwidth = 32 ) (index = 0 ) (method = unreduced_decision_tree ) (params = {| n := 9; s := 1725436586697640946858688965569256363112777243042596638790631055949824; c := [(1, 27)]; idxs := [0, 1, 2, 3, 4, 5, 6, 7, 8, 0, 1]; machine_wordsize := 32|} ) PipelineFlatNBEOf with extraction OCaml: real: 0.238147 s; user: 0.238150 s
Testing UnsaturatedSolinas 2^230-27 (bitwidth = 32 ) (index = 0 ) (method = unreduced_decision_tree ) (params = {| n := 9; s := 1725436586697640946858688965569256363112777243042596638790631055949824; c := [(1, 27)]; idxs := [0, 1, 2, 3, 4, 5, 6, 7, 8, 0, 1]; machine_wordsize := 32|} ) PipelineFlatArithOf with extraction OCaml: real: 0.248887 s; user: 0.248811 s
Testing UnsaturatedSolinas 2^230-27 (bitwidth = 32 ) (index = 0 ) (method = unreduced_naive ) (params = {| n := 9; s := 1725436586697640946858688965569256363112777243042596638790631055949824; c := [(1, 27)]; idxs := [0, 1, 2, 3, 4, 5, 6, 7, 8, 0, 1]; machine_wordsize := 32|} ) PipelineFullToStringsOf with extraction OCaml: real: 1.108006 s; user: 1.107966 s
Testing UnsaturatedSolinas 2^230-27 (bitwidth = 32 ) (index = 0 ) (method = unreduced_naive ) (params = {| n := 9; s := 1725436586697640946858688965569256363112777243042596638790631055949824; c := [(1, 27)]; idxs := [0, 1, 2, 3, 4, 5, 6, 7, 8, 0, 1]; machine_wordsize := 32|} ) PipelineFlatNBEOf with extraction OCaml: real: 0.852764 s; user: 0.852766 s
Testing UnsaturatedSolinas 2^230-27 (bitwidth = 32 ) (index = 0 ) (method = unreduced_naive ) (params = {| n := 9; s := 1725436586697640946858688965569256363112777243042596638790631055949824; c := [(1, 27)]; idxs := [0, 1, 2, 3, 4, 5, 6, 7, 8, 0, 1]; machine_wordsize := 32|} ) PipelineFlatArithOf with extraction OCaml: real: 0.901507 s; user: 0.901505 s
