Testing UnsaturatedSolinas 2^338-15 (bitwidth = 64 ) (index = 1 ) (method = precomputed_decision_tree ) (params = {| n := 7; s := 559936185544451052639360570142111069530411374308662383724997275240947967795040236345219373317901778944; c := [(1, 15)]; idxs := [0, 1, 2, 3, 4, 5, 6, 0, 1]; machine_wordsize := 64|} ) PipelineFullToStringsOf with extraction OCaml: real: 0.172482 s; user: 0.172485 s
Testing UnsaturatedSolinas 2^338-15 (bitwidth = 64 ) (index = 1 ) (method = precomputed_decision_tree ) (params = {| n := 7; s := 559936185544451052639360570142111069530411374308662383724997275240947967795040236345219373317901778944; c := [(1, 15)]; idxs := [0, 1, 2, 3, 4, 5, 6, 0, 1]; machine_wordsize := 64|} ) PipelineFlatNBEOf with extraction OCaml: real: 0.063924 s; user: 0.063926 s
Testing UnsaturatedSolinas 2^338-15 (bitwidth = 64 ) (index = 1 ) (method = precomputed_decision_tree ) (params = {| n := 7; s := 559936185544451052639360570142111069530411374308662383724997275240947967795040236345219373317901778944; c := [(1, 15)]; idxs := [0, 1, 2, 3, 4, 5, 6, 0, 1]; machine_wordsize := 64|} ) PipelineFlatArithOf with extraction OCaml: real: 0.067362 s; user: 0.067364 s
Testing UnsaturatedSolinas 2^338-15 (bitwidth = 64 ) (index = 1 ) (method = unreduced_decision_tree ) (params = {| n := 7; s := 559936185544451052639360570142111069530411374308662383724997275240947967795040236345219373317901778944; c := [(1, 15)]; idxs := [0, 1, 2, 3, 4, 5, 6, 0, 1]; machine_wordsize := 64|} ) PipelineFullToStringsOf with extraction OCaml: real: 0.282742 s; user: 0.282746 s
Testing UnsaturatedSolinas 2^338-15 (bitwidth = 64 ) (index = 1 ) (method = unreduced_decision_tree ) (params = {| n := 7; s := 559936185544451052639360570142111069530411374308662383724997275240947967795040236345219373317901778944; c := [(1, 15)]; idxs := [0, 1, 2, 3, 4, 5, 6, 0, 1]; machine_wordsize := 64|} ) PipelineFlatNBEOf with extraction OCaml: real: 0.151995 s; user: 0.151997 s
Testing UnsaturatedSolinas 2^338-15 (bitwidth = 64 ) (index = 1 ) (method = unreduced_decision_tree ) (params = {| n := 7; s := 559936185544451052639360570142111069530411374308662383724997275240947967795040236345219373317901778944; c := [(1, 15)]; idxs := [0, 1, 2, 3, 4, 5, 6, 0, 1]; machine_wordsize := 64|} ) PipelineFlatArithOf with extraction OCaml: real: 0.160154 s; user: 0.160157 s
Testing UnsaturatedSolinas 2^338-15 (bitwidth = 64 ) (index = 1 ) (method = unreduced_naive ) (params = {| n := 7; s := 559936185544451052639360570142111069530411374308662383724997275240947967795040236345219373317901778944; c := [(1, 15)]; idxs := [0, 1, 2, 3, 4, 5, 6, 0, 1]; machine_wordsize := 64|} ) PipelineFullToStringsOf with extraction OCaml: real: 0.718328 s; user: 0.718314 s
Testing UnsaturatedSolinas 2^338-15 (bitwidth = 64 ) (index = 1 ) (method = unreduced_naive ) (params = {| n := 7; s := 559936185544451052639360570142111069530411374308662383724997275240947967795040236345219373317901778944; c := [(1, 15)]; idxs := [0, 1, 2, 3, 4, 5, 6, 0, 1]; machine_wordsize := 64|} ) PipelineFlatNBEOf with extraction OCaml: real: 0.515923 s; user: 0.515916 s
Testing UnsaturatedSolinas 2^338-15 (bitwidth = 64 ) (index = 1 ) (method = unreduced_naive ) (params = {| n := 7; s := 559936185544451052639360570142111069530411374308662383724997275240947967795040236345219373317901778944; c := [(1, 15)]; idxs := [0, 1, 2, 3, 4, 5, 6, 0, 1]; machine_wordsize := 64|} ) PipelineFlatArithOf with extraction OCaml: real: 0.546491 s; user: 0.546490 s
