Testing UnsaturatedSolinas 2^194-33 (bitwidth = 32 ) (index = 1 ) (method = precomputed_decision_tree ) (params = {| n := 9; s := 25108406941546723055343157692830665664409421777856138051584; c := [(1, 33)]; idxs := [0, 1, 2, 3, 4, 5, 6, 7, 8, 0, 1]; machine_wordsize := 32|} ) PipelineFullToStringsOf with extraction OCaml: real: 0.172424 s; user: 0.172417 s
Testing UnsaturatedSolinas 2^194-33 (bitwidth = 32 ) (index = 1 ) (method = precomputed_decision_tree ) (params = {| n := 9; s := 25108406941546723055343157692830665664409421777856138051584; c := [(1, 33)]; idxs := [0, 1, 2, 3, 4, 5, 6, 7, 8, 0, 1]; machine_wordsize := 32|} ) PipelineFlatNBEOf with extraction OCaml: real: 0.077661 s; user: 0.077664 s
Testing UnsaturatedSolinas 2^194-33 (bitwidth = 32 ) (index = 1 ) (method = precomputed_decision_tree ) (params = {| n := 9; s := 25108406941546723055343157692830665664409421777856138051584; c := [(1, 33)]; idxs := [0, 1, 2, 3, 4, 5, 6, 7, 8, 0, 1]; machine_wordsize := 32|} ) PipelineFlatArithOf with extraction OCaml: real: 0.079636 s; user: 0.079639 s
Testing UnsaturatedSolinas 2^194-33 (bitwidth = 32 ) (index = 1 ) (method = unreduced_decision_tree ) (params = {| n := 9; s := 25108406941546723055343157692830665664409421777856138051584; c := [(1, 33)]; idxs := [0, 1, 2, 3, 4, 5, 6, 7, 8, 0, 1]; machine_wordsize := 32|} ) PipelineFullToStringsOf with extraction OCaml: real: 0.361089 s; user: 0.361093 s
Testing UnsaturatedSolinas 2^194-33 (bitwidth = 32 ) (index = 1 ) (method = unreduced_decision_tree ) (params = {| n := 9; s := 25108406941546723055343157692830665664409421777856138051584; c := [(1, 33)]; idxs := [0, 1, 2, 3, 4, 5, 6, 7, 8, 0, 1]; machine_wordsize := 32|} ) PipelineFlatNBEOf with extraction OCaml: real: 0.234701 s; user: 0.234675 s
Testing UnsaturatedSolinas 2^194-33 (bitwidth = 32 ) (index = 1 ) (method = unreduced_decision_tree ) (params = {| n := 9; s := 25108406941546723055343157692830665664409421777856138051584; c := [(1, 33)]; idxs := [0, 1, 2, 3, 4, 5, 6, 7, 8, 0, 1]; machine_wordsize := 32|} ) PipelineFlatArithOf with extraction OCaml: real: 0.248248 s; user: 0.248243 s
Testing UnsaturatedSolinas 2^194-33 (bitwidth = 32 ) (index = 1 ) (method = unreduced_naive ) (params = {| n := 9; s := 25108406941546723055343157692830665664409421777856138051584; c := [(1, 33)]; idxs := [0, 1, 2, 3, 4, 5, 6, 7, 8, 0, 1]; machine_wordsize := 32|} ) PipelineFullToStringsOf with extraction OCaml: real: 1.108589 s; user: 1.108590 s
Testing UnsaturatedSolinas 2^194-33 (bitwidth = 32 ) (index = 1 ) (method = unreduced_naive ) (params = {| n := 9; s := 25108406941546723055343157692830665664409421777856138051584; c := [(1, 33)]; idxs := [0, 1, 2, 3, 4, 5, 6, 7, 8, 0, 1]; machine_wordsize := 32|} ) PipelineFlatNBEOf with extraction OCaml: real: 0.860095 s; user: 0.860055 s
Testing UnsaturatedSolinas 2^194-33 (bitwidth = 32 ) (index = 1 ) (method = unreduced_naive ) (params = {| n := 9; s := 25108406941546723055343157692830665664409421777856138051584; c := [(1, 33)]; idxs := [0, 1, 2, 3, 4, 5, 6, 7, 8, 0, 1]; machine_wordsize := 32|} ) PipelineFlatArithOf with extraction OCaml: real: 0.903968 s; user: 0.903977 s
