Testing UnsaturatedSolinas 2^189-25 (bitwidth = 64 ) (index = 0 ) (method = precomputed_decision_tree ) (params = {| n := 4; s := 784637716923335095479473677900958302012794430558004314112; c := [(1, 25)]; idxs := [0, 1, 2, 3, 0, 1]; machine_wordsize := 64|} ) PipelineFullToStringsOf with extraction OCaml: real: 0.038384 s; user: 0.038385 s
Testing UnsaturatedSolinas 2^189-25 (bitwidth = 64 ) (index = 0 ) (method = precomputed_decision_tree ) (params = {| n := 4; s := 784637716923335095479473677900958302012794430558004314112; c := [(1, 25)]; idxs := [0, 1, 2, 3, 0, 1]; machine_wordsize := 64|} ) PipelineFlatNBEOf with extraction OCaml: real: 0.015246 s; user: 0.015248 s
Testing UnsaturatedSolinas 2^189-25 (bitwidth = 64 ) (index = 0 ) (method = precomputed_decision_tree ) (params = {| n := 4; s := 784637716923335095479473677900958302012794430558004314112; c := [(1, 25)]; idxs := [0, 1, 2, 3, 0, 1]; machine_wordsize := 64|} ) PipelineFlatArithOf with extraction OCaml: real: 0.016121 s; user: 0.016122 s
Testing UnsaturatedSolinas 2^189-25 (bitwidth = 64 ) (index = 0 ) (method = unreduced_decision_tree ) (params = {| n := 4; s := 784637716923335095479473677900958302012794430558004314112; c := [(1, 25)]; idxs := [0, 1, 2, 3, 0, 1]; machine_wordsize := 64|} ) PipelineFullToStringsOf with extraction OCaml: real: 0.070767 s; user: 0.070770 s
Testing UnsaturatedSolinas 2^189-25 (bitwidth = 64 ) (index = 0 ) (method = unreduced_decision_tree ) (params = {| n := 4; s := 784637716923335095479473677900958302012794430558004314112; c := [(1, 25)]; idxs := [0, 1, 2, 3, 0, 1]; machine_wordsize := 64|} ) PipelineFlatNBEOf with extraction OCaml: real: 0.040777 s; user: 0.040780 s
Testing UnsaturatedSolinas 2^189-25 (bitwidth = 64 ) (index = 0 ) (method = unreduced_decision_tree ) (params = {| n := 4; s := 784637716923335095479473677900958302012794430558004314112; c := [(1, 25)]; idxs := [0, 1, 2, 3, 0, 1]; machine_wordsize := 64|} ) PipelineFlatArithOf with extraction OCaml: real: 0.044819 s; user: 0.044821 s
Testing UnsaturatedSolinas 2^189-25 (bitwidth = 64 ) (index = 0 ) (method = unreduced_naive ) (params = {| n := 4; s := 784637716923335095479473677900958302012794430558004314112; c := [(1, 25)]; idxs := [0, 1, 2, 3, 0, 1]; machine_wordsize := 64|} ) PipelineFullToStringsOf with extraction OCaml: real: 0.201503 s; user: 0.201494 s
Testing UnsaturatedSolinas 2^189-25 (bitwidth = 64 ) (index = 0 ) (method = unreduced_naive ) (params = {| n := 4; s := 784637716923335095479473677900958302012794430558004314112; c := [(1, 25)]; idxs := [0, 1, 2, 3, 0, 1]; machine_wordsize := 64|} ) PipelineFlatNBEOf with extraction OCaml: real: 0.146383 s; user: 0.146378 s
Testing UnsaturatedSolinas 2^189-25 (bitwidth = 64 ) (index = 0 ) (method = unreduced_naive ) (params = {| n := 4; s := 784637716923335095479473677900958302012794430558004314112; c := [(1, 25)]; idxs := [0, 1, 2, 3, 0, 1]; machine_wordsize := 64|} ) PipelineFlatArithOf with extraction OCaml: real: 0.157357 s; user: 0.157359 s
