Testing UnsaturatedSolinas 2^171-19 (bitwidth = 32 ) (index = 1 ) (method = precomputed_decision_tree ) (params = {| n := 8; s := 2993155353253689176481146537402947624255349848014848; c := [(1, 19)]; idxs := [0, 1, 2, 3, 4, 5, 6, 7, 0, 1]; machine_wordsize := 32|} ) PipelineFullToStringsOf with extraction OCaml: real: 0.125199 s; user: 0.125199 s
Testing UnsaturatedSolinas 2^171-19 (bitwidth = 32 ) (index = 1 ) (method = precomputed_decision_tree ) (params = {| n := 8; s := 2993155353253689176481146537402947624255349848014848; c := [(1, 19)]; idxs := [0, 1, 2, 3, 4, 5, 6, 7, 0, 1]; machine_wordsize := 32|} ) PipelineFlatNBEOf with extraction OCaml: real: 0.056136 s; user: 0.056139 s
Testing UnsaturatedSolinas 2^171-19 (bitwidth = 32 ) (index = 1 ) (method = precomputed_decision_tree ) (params = {| n := 8; s := 2993155353253689176481146537402947624255349848014848; c := [(1, 19)]; idxs := [0, 1, 2, 3, 4, 5, 6, 7, 0, 1]; machine_wordsize := 32|} ) PipelineFlatArithOf with extraction OCaml: real: 0.061250 s; user: 0.061246 s
Testing UnsaturatedSolinas 2^171-19 (bitwidth = 32 ) (index = 1 ) (method = unreduced_decision_tree ) (params = {| n := 8; s := 2993155353253689176481146537402947624255349848014848; c := [(1, 19)]; idxs := [0, 1, 2, 3, 4, 5, 6, 7, 0, 1]; machine_wordsize := 32|} ) PipelineFullToStringsOf with extraction OCaml: real: 0.268549 s; user: 0.268552 s
Testing UnsaturatedSolinas 2^171-19 (bitwidth = 32 ) (index = 1 ) (method = unreduced_decision_tree ) (params = {| n := 8; s := 2993155353253689176481146537402947624255349848014848; c := [(1, 19)]; idxs := [0, 1, 2, 3, 4, 5, 6, 7, 0, 1]; machine_wordsize := 32|} ) PipelineFlatNBEOf with extraction OCaml: real: 0.173629 s; user: 0.173633 s
Testing UnsaturatedSolinas 2^171-19 (bitwidth = 32 ) (index = 1 ) (method = unreduced_decision_tree ) (params = {| n := 8; s := 2993155353253689176481146537402947624255349848014848; c := [(1, 19)]; idxs := [0, 1, 2, 3, 4, 5, 6, 7, 0, 1]; machine_wordsize := 32|} ) PipelineFlatArithOf with extraction OCaml: real: 0.182164 s; user: 0.182167 s
Testing UnsaturatedSolinas 2^171-19 (bitwidth = 32 ) (index = 1 ) (method = unreduced_naive ) (params = {| n := 8; s := 2993155353253689176481146537402947624255349848014848; c := [(1, 19)]; idxs := [0, 1, 2, 3, 4, 5, 6, 7, 0, 1]; machine_wordsize := 32|} ) PipelineFullToStringsOf with extraction OCaml: real: 0.824056 s; user: 0.824053 s
Testing UnsaturatedSolinas 2^171-19 (bitwidth = 32 ) (index = 1 ) (method = unreduced_naive ) (params = {| n := 8; s := 2993155353253689176481146537402947624255349848014848; c := [(1, 19)]; idxs := [0, 1, 2, 3, 4, 5, 6, 7, 0, 1]; machine_wordsize := 32|} ) PipelineFlatNBEOf with extraction OCaml: real: 0.643398 s; user: 0.643368 s
Testing UnsaturatedSolinas 2^171-19 (bitwidth = 32 ) (index = 1 ) (method = unreduced_naive ) (params = {| n := 8; s := 2993155353253689176481146537402947624255349848014848; c := [(1, 19)]; idxs := [0, 1, 2, 3, 4, 5, 6, 7, 0, 1]; machine_wordsize := 32|} ) PipelineFlatArithOf with extraction OCaml: real: 0.676032 s; user: 0.676028 s
