Testing UnsaturatedSolinas 2^189-25 (bitwidth = 32 ) (index = 1 ) (method = precomputed_decision_tree ) (params = {| n := 9; s := 784637716923335095479473677900958302012794430558004314112; c := [(1, 25)]; idxs := [0, 1, 2, 3, 4, 5, 6, 7, 8, 0, 1]; machine_wordsize := 32|} ) PipelineFullToStringsOf with extraction OCaml: real: 0.170557 s; user: 0.170558 s
Testing UnsaturatedSolinas 2^189-25 (bitwidth = 32 ) (index = 1 ) (method = precomputed_decision_tree ) (params = {| n := 9; s := 784637716923335095479473677900958302012794430558004314112; c := [(1, 25)]; idxs := [0, 1, 2, 3, 4, 5, 6, 7, 8, 0, 1]; machine_wordsize := 32|} ) PipelineFlatNBEOf with extraction OCaml: real: 0.077536 s; user: 0.077530 s
Testing UnsaturatedSolinas 2^189-25 (bitwidth = 32 ) (index = 1 ) (method = precomputed_decision_tree ) (params = {| n := 9; s := 784637716923335095479473677900958302012794430558004314112; c := [(1, 25)]; idxs := [0, 1, 2, 3, 4, 5, 6, 7, 8, 0, 1]; machine_wordsize := 32|} ) PipelineFlatArithOf with extraction OCaml: real: 0.082244 s; user: 0.082248 s
Testing UnsaturatedSolinas 2^189-25 (bitwidth = 32 ) (index = 1 ) (method = unreduced_decision_tree ) (params = {| n := 9; s := 784637716923335095479473677900958302012794430558004314112; c := [(1, 25)]; idxs := [0, 1, 2, 3, 4, 5, 6, 7, 8, 0, 1]; machine_wordsize := 32|} ) PipelineFullToStringsOf with extraction OCaml: real: 0.354504 s; user: 0.354502 s
Testing UnsaturatedSolinas 2^189-25 (bitwidth = 32 ) (index = 1 ) (method = unreduced_decision_tree ) (params = {| n := 9; s := 784637716923335095479473677900958302012794430558004314112; c := [(1, 25)]; idxs := [0, 1, 2, 3, 4, 5, 6, 7, 8, 0, 1]; machine_wordsize := 32|} ) PipelineFlatNBEOf with extraction OCaml: real: 0.232162 s; user: 0.232166 s
Testing UnsaturatedSolinas 2^189-25 (bitwidth = 32 ) (index = 1 ) (method = unreduced_decision_tree ) (params = {| n := 9; s := 784637716923335095479473677900958302012794430558004314112; c := [(1, 25)]; idxs := [0, 1, 2, 3, 4, 5, 6, 7, 8, 0, 1]; machine_wordsize := 32|} ) PipelineFlatArithOf with extraction OCaml: real: 0.247982 s; user: 0.247985 s
Testing UnsaturatedSolinas 2^189-25 (bitwidth = 32 ) (index = 1 ) (method = unreduced_naive ) (params = {| n := 9; s := 784637716923335095479473677900958302012794430558004314112; c := [(1, 25)]; idxs := [0, 1, 2, 3, 4, 5, 6, 7, 8, 0, 1]; machine_wordsize := 32|} ) PipelineFullToStringsOf with extraction OCaml: real: 1.105705 s; user: 1.105696 s
Testing UnsaturatedSolinas 2^189-25 (bitwidth = 32 ) (index = 1 ) (method = unreduced_naive ) (params = {| n := 9; s := 784637716923335095479473677900958302012794430558004314112; c := [(1, 25)]; idxs := [0, 1, 2, 3, 4, 5, 6, 7, 8, 0, 1]; machine_wordsize := 32|} ) PipelineFlatNBEOf with extraction OCaml: real: 0.871435 s; user: 0.871443 s
Testing UnsaturatedSolinas 2^189-25 (bitwidth = 32 ) (index = 1 ) (method = unreduced_naive ) (params = {| n := 9; s := 784637716923335095479473677900958302012794430558004314112; c := [(1, 25)]; idxs := [0, 1, 2, 3, 4, 5, 6, 7, 8, 0, 1]; machine_wordsize := 32|} ) PipelineFlatArithOf with extraction OCaml: real: 0.906465 s; user: 0.906464 s
