Testing UnsaturatedSolinas 2^158-15 (bitwidth = 64 ) (index = 1 ) (method = precomputed_decision_tree ) (params = {| n := 4; s := 365375409332725729550921208179070754913983135744; c := [(1, 15)]; idxs := [0, 1, 2, 3, 0, 1]; machine_wordsize := 64|} ) PipelineFullToStringsOf with extraction OCaml: real: 0.034120 s; user: 0.034014 s
Testing UnsaturatedSolinas 2^158-15 (bitwidth = 64 ) (index = 1 ) (method = precomputed_decision_tree ) (params = {| n := 4; s := 365375409332725729550921208179070754913983135744; c := [(1, 15)]; idxs := [0, 1, 2, 3, 0, 1]; machine_wordsize := 64|} ) PipelineFlatNBEOf with extraction OCaml: real: 0.013947 s; user: 0.013949 s
Testing UnsaturatedSolinas 2^158-15 (bitwidth = 64 ) (index = 1 ) (method = precomputed_decision_tree ) (params = {| n := 4; s := 365375409332725729550921208179070754913983135744; c := [(1, 15)]; idxs := [0, 1, 2, 3, 0, 1]; machine_wordsize := 64|} ) PipelineFlatArithOf with extraction OCaml: real: 0.015080 s; user: 0.015042 s
Testing UnsaturatedSolinas 2^158-15 (bitwidth = 64 ) (index = 1 ) (method = unreduced_decision_tree ) (params = {| n := 4; s := 365375409332725729550921208179070754913983135744; c := [(1, 15)]; idxs := [0, 1, 2, 3, 0, 1]; machine_wordsize := 64|} ) PipelineFullToStringsOf with extraction OCaml: real: 0.064214 s; user: 0.063923 s
Testing UnsaturatedSolinas 2^158-15 (bitwidth = 64 ) (index = 1 ) (method = unreduced_decision_tree ) (params = {| n := 4; s := 365375409332725729550921208179070754913983135744; c := [(1, 15)]; idxs := [0, 1, 2, 3, 0, 1]; machine_wordsize := 64|} ) PipelineFlatNBEOf with extraction OCaml: real: 0.038550 s; user: 0.038426 s
Testing UnsaturatedSolinas 2^158-15 (bitwidth = 64 ) (index = 1 ) (method = unreduced_decision_tree ) (params = {| n := 4; s := 365375409332725729550921208179070754913983135744; c := [(1, 15)]; idxs := [0, 1, 2, 3, 0, 1]; machine_wordsize := 64|} ) PipelineFlatArithOf with extraction OCaml: real: 0.043296 s; user: 0.043148 s
Testing UnsaturatedSolinas 2^158-15 (bitwidth = 64 ) (index = 1 ) (method = unreduced_naive ) (params = {| n := 4; s := 365375409332725729550921208179070754913983135744; c := [(1, 15)]; idxs := [0, 1, 2, 3, 0, 1]; machine_wordsize := 64|} ) PipelineFullToStringsOf with extraction OCaml: real: 0.200749 s; user: 0.200064 s
Testing UnsaturatedSolinas 2^158-15 (bitwidth = 64 ) (index = 1 ) (method = unreduced_naive ) (params = {| n := 4; s := 365375409332725729550921208179070754913983135744; c := [(1, 15)]; idxs := [0, 1, 2, 3, 0, 1]; machine_wordsize := 64|} ) PipelineFlatNBEOf with extraction OCaml: real: 0.149051 s; user: 0.148537 s
Testing UnsaturatedSolinas 2^158-15 (bitwidth = 64 ) (index = 1 ) (method = unreduced_naive ) (params = {| n := 4; s := 365375409332725729550921208179070754913983135744; c := [(1, 15)]; idxs := [0, 1, 2, 3, 0, 1]; machine_wordsize := 64|} ) PipelineFlatArithOf with extraction OCaml: real: 0.159529 s; user: 0.158819 s
