Testing UnsaturatedSolinas 2^196-15 (bitwidth = 32 ) (index = 0 ) (method = precomputed_decision_tree ) (params = {| n := 8; s := 100433627766186892221372630771322662657637687111424552206336; c := [(1, 15)]; idxs := [0, 1, 2, 3, 4, 5, 6, 7, 0, 1]; machine_wordsize := 32|} ) PipelineFullToStringsOf with extraction OCaml: real: 0.134313 s; user: 0.134196 s
Testing UnsaturatedSolinas 2^196-15 (bitwidth = 32 ) (index = 0 ) (method = precomputed_decision_tree ) (params = {| n := 8; s := 100433627766186892221372630771322662657637687111424552206336; c := [(1, 15)]; idxs := [0, 1, 2, 3, 4, 5, 6, 7, 0, 1]; machine_wordsize := 32|} ) PipelineFlatNBEOf with extraction OCaml: real: 0.060372 s; user: 0.060374 s
Testing UnsaturatedSolinas 2^196-15 (bitwidth = 32 ) (index = 0 ) (method = precomputed_decision_tree ) (params = {| n := 8; s := 100433627766186892221372630771322662657637687111424552206336; c := [(1, 15)]; idxs := [0, 1, 2, 3, 4, 5, 6, 7, 0, 1]; machine_wordsize := 32|} ) PipelineFlatArithOf with extraction OCaml: real: 0.063496 s; user: 0.063375 s
Testing UnsaturatedSolinas 2^196-15 (bitwidth = 32 ) (index = 0 ) (method = unreduced_decision_tree ) (params = {| n := 8; s := 100433627766186892221372630771322662657637687111424552206336; c := [(1, 15)]; idxs := [0, 1, 2, 3, 4, 5, 6, 7, 0, 1]; machine_wordsize := 32|} ) PipelineFullToStringsOf with extraction OCaml: real: 0.281559 s; user: 0.281311 s
Testing UnsaturatedSolinas 2^196-15 (bitwidth = 32 ) (index = 0 ) (method = unreduced_decision_tree ) (params = {| n := 8; s := 100433627766186892221372630771322662657637687111424552206336; c := [(1, 15)]; idxs := [0, 1, 2, 3, 4, 5, 6, 7, 0, 1]; machine_wordsize := 32|} ) PipelineFlatNBEOf with extraction OCaml: real: 0.180651 s; user: 0.180458 s
Testing UnsaturatedSolinas 2^196-15 (bitwidth = 32 ) (index = 0 ) (method = unreduced_decision_tree ) (params = {| n := 8; s := 100433627766186892221372630771322662657637687111424552206336; c := [(1, 15)]; idxs := [0, 1, 2, 3, 4, 5, 6, 7, 0, 1]; machine_wordsize := 32|} ) PipelineFlatArithOf with extraction OCaml: real: 0.193288 s; user: 0.193107 s
Testing UnsaturatedSolinas 2^196-15 (bitwidth = 32 ) (index = 0 ) (method = unreduced_naive ) (params = {| n := 8; s := 100433627766186892221372630771322662657637687111424552206336; c := [(1, 15)]; idxs := [0, 1, 2, 3, 4, 5, 6, 7, 0, 1]; machine_wordsize := 32|} ) PipelineFullToStringsOf with extraction OCaml: real: 0.858140 s; user: 0.857275 s
Testing UnsaturatedSolinas 2^196-15 (bitwidth = 32 ) (index = 0 ) (method = unreduced_naive ) (params = {| n := 8; s := 100433627766186892221372630771322662657637687111424552206336; c := [(1, 15)]; idxs := [0, 1, 2, 3, 4, 5, 6, 7, 0, 1]; machine_wordsize := 32|} ) PipelineFlatNBEOf with extraction OCaml: real: 0.669419 s; user: 0.668608 s
Testing UnsaturatedSolinas 2^196-15 (bitwidth = 32 ) (index = 0 ) (method = unreduced_naive ) (params = {| n := 8; s := 100433627766186892221372630771322662657637687111424552206336; c := [(1, 15)]; idxs := [0, 1, 2, 3, 4, 5, 6, 7, 0, 1]; machine_wordsize := 32|} ) PipelineFlatArithOf with extraction OCaml: real: 0.705567 s; user: 0.704833 s
