Testing UnsaturatedSolinas 2^174-17 (bitwidth = 32 ) (index = 0 ) (method = precomputed_decision_tree ) (params = {| n := 7; s := 23945242826029513411849172299223580994042798784118784; c := [(1, 17)]; idxs := [0, 1, 2, 3, 4, 5, 6, 0, 1]; machine_wordsize := 32|} ) PipelineFullToStringsOf with extraction OCaml: real: 0.097428 s; user: 0.097361 s
Testing UnsaturatedSolinas 2^174-17 (bitwidth = 32 ) (index = 0 ) (method = precomputed_decision_tree ) (params = {| n := 7; s := 23945242826029513411849172299223580994042798784118784; c := [(1, 17)]; idxs := [0, 1, 2, 3, 4, 5, 6, 0, 1]; machine_wordsize := 32|} ) PipelineFlatNBEOf with extraction OCaml: real: 0.043410 s; user: 0.043244 s
Testing UnsaturatedSolinas 2^174-17 (bitwidth = 32 ) (index = 0 ) (method = precomputed_decision_tree ) (params = {| n := 7; s := 23945242826029513411849172299223580994042798784118784; c := [(1, 17)]; idxs := [0, 1, 2, 3, 4, 5, 6, 0, 1]; machine_wordsize := 32|} ) PipelineFlatArithOf with extraction OCaml: real: 0.046070 s; user: 0.046007 s
Testing UnsaturatedSolinas 2^174-17 (bitwidth = 32 ) (index = 0 ) (method = unreduced_decision_tree ) (params = {| n := 7; s := 23945242826029513411849172299223580994042798784118784; c := [(1, 17)]; idxs := [0, 1, 2, 3, 4, 5, 6, 0, 1]; machine_wordsize := 32|} ) PipelineFullToStringsOf with extraction OCaml: real: 0.199428 s; user: 0.199244 s
Testing UnsaturatedSolinas 2^174-17 (bitwidth = 32 ) (index = 0 ) (method = unreduced_decision_tree ) (params = {| n := 7; s := 23945242826029513411849172299223580994042798784118784; c := [(1, 17)]; idxs := [0, 1, 2, 3, 4, 5, 6, 0, 1]; machine_wordsize := 32|} ) PipelineFlatNBEOf with extraction OCaml: real: 0.126371 s; user: 0.126309 s
Testing UnsaturatedSolinas 2^174-17 (bitwidth = 32 ) (index = 0 ) (method = unreduced_decision_tree ) (params = {| n := 7; s := 23945242826029513411849172299223580994042798784118784; c := [(1, 17)]; idxs := [0, 1, 2, 3, 4, 5, 6, 0, 1]; machine_wordsize := 32|} ) PipelineFlatArithOf with extraction OCaml: real: 0.138920 s; user: 0.138739 s
Testing UnsaturatedSolinas 2^174-17 (bitwidth = 32 ) (index = 0 ) (method = unreduced_naive ) (params = {| n := 7; s := 23945242826029513411849172299223580994042798784118784; c := [(1, 17)]; idxs := [0, 1, 2, 3, 4, 5, 6, 0, 1]; machine_wordsize := 32|} ) PipelineFullToStringsOf with extraction OCaml: real: 0.618111 s; user: 0.617425 s
Testing UnsaturatedSolinas 2^174-17 (bitwidth = 32 ) (index = 0 ) (method = unreduced_naive ) (params = {| n := 7; s := 23945242826029513411849172299223580994042798784118784; c := [(1, 17)]; idxs := [0, 1, 2, 3, 4, 5, 6, 0, 1]; machine_wordsize := 32|} ) PipelineFlatNBEOf with extraction OCaml: real: 0.478938 s; user: 0.478452 s
Testing UnsaturatedSolinas 2^174-17 (bitwidth = 32 ) (index = 0 ) (method = unreduced_naive ) (params = {| n := 7; s := 23945242826029513411849172299223580994042798784118784; c := [(1, 17)]; idxs := [0, 1, 2, 3, 4, 5, 6, 0, 1]; machine_wordsize := 32|} ) PipelineFlatArithOf with extraction OCaml: real: 0.507001 s; user: 0.506439 s
