Testing UnsaturatedSolinas 2^413-21 (bitwidth = 64 ) (index = 0 ) (method = precomputed_decision_tree ) (params = {| n := 8; s := 21153791001287955166461289857048673274508949854856999017108761448780985319561963066406054734070889115122918784800747465736192; c := [(1, 21)]; idxs := [0, 1, 2, 3, 4, 5, 6, 7, 0, 1]; machine_wordsize := 64|} ) PipelineFullToStringsOf with extraction OCaml: real: 0.297218 s; user: 0.297174 s
Testing UnsaturatedSolinas 2^413-21 (bitwidth = 64 ) (index = 0 ) (method = precomputed_decision_tree ) (params = {| n := 8; s := 21153791001287955166461289857048673274508949854856999017108761448780985319561963066406054734070889115122918784800747465736192; c := [(1, 21)]; idxs := [0, 1, 2, 3, 4, 5, 6, 7, 0, 1]; machine_wordsize := 64|} ) PipelineFlatNBEOf with extraction OCaml: real: 0.103598 s; user: 0.103601 s
Testing UnsaturatedSolinas 2^413-21 (bitwidth = 64 ) (index = 0 ) (method = precomputed_decision_tree ) (params = {| n := 8; s := 21153791001287955166461289857048673274508949854856999017108761448780985319561963066406054734070889115122918784800747465736192; c := [(1, 21)]; idxs := [0, 1, 2, 3, 4, 5, 6, 7, 0, 1]; machine_wordsize := 64|} ) PipelineFlatArithOf with extraction OCaml: real: 0.108563 s; user: 0.108566 s
Testing UnsaturatedSolinas 2^413-21 (bitwidth = 64 ) (index = 0 ) (method = unreduced_decision_tree ) (params = {| n := 8; s := 21153791001287955166461289857048673274508949854856999017108761448780985319561963066406054734070889115122918784800747465736192; c := [(1, 21)]; idxs := [0, 1, 2, 3, 4, 5, 6, 7, 0, 1]; machine_wordsize := 64|} ) PipelineFullToStringsOf with extraction OCaml: real: 0.454169 s; user: 0.454174 s
Testing UnsaturatedSolinas 2^413-21 (bitwidth = 64 ) (index = 0 ) (method = unreduced_decision_tree ) (params = {| n := 8; s := 21153791001287955166461289857048673274508949854856999017108761448780985319561963066406054734070889115122918784800747465736192; c := [(1, 21)]; idxs := [0, 1, 2, 3, 4, 5, 6, 7, 0, 1]; machine_wordsize := 64|} ) PipelineFlatNBEOf with extraction OCaml: real: 0.229375 s; user: 0.229369 s
Testing UnsaturatedSolinas 2^413-21 (bitwidth = 64 ) (index = 0 ) (method = unreduced_decision_tree ) (params = {| n := 8; s := 21153791001287955166461289857048673274508949854856999017108761448780985319561963066406054734070889115122918784800747465736192; c := [(1, 21)]; idxs := [0, 1, 2, 3, 4, 5, 6, 7, 0, 1]; machine_wordsize := 64|} ) PipelineFlatArithOf with extraction OCaml: real: 0.237794 s; user: 0.237798 s
Testing UnsaturatedSolinas 2^413-21 (bitwidth = 64 ) (index = 0 ) (method = unreduced_naive ) (params = {| n := 8; s := 21153791001287955166461289857048673274508949854856999017108761448780985319561963066406054734070889115122918784800747465736192; c := [(1, 21)]; idxs := [0, 1, 2, 3, 4, 5, 6, 7, 0, 1]; machine_wordsize := 64|} ) PipelineFullToStringsOf with extraction OCaml: real: 1.012384 s; user: 1.012349 s
Testing UnsaturatedSolinas 2^413-21 (bitwidth = 64 ) (index = 0 ) (method = unreduced_naive ) (params = {| n := 8; s := 21153791001287955166461289857048673274508949854856999017108761448780985319561963066406054734070889115122918784800747465736192; c := [(1, 21)]; idxs := [0, 1, 2, 3, 4, 5, 6, 7, 0, 1]; machine_wordsize := 64|} ) PipelineFlatNBEOf with extraction OCaml: real: 0.702015 s; user: 0.702012 s
Testing UnsaturatedSolinas 2^413-21 (bitwidth = 64 ) (index = 0 ) (method = unreduced_naive ) (params = {| n := 8; s := 21153791001287955166461289857048673274508949854856999017108761448780985319561963066406054734070889115122918784800747465736192; c := [(1, 21)]; idxs := [0, 1, 2, 3, 4, 5, 6, 7, 0, 1]; machine_wordsize := 64|} ) PipelineFlatArithOf with extraction OCaml: real: 0.733485 s; user: 0.733491 s
