Testing UnsaturatedSolinas 2^401-31 (bitwidth = 64 ) (index = 1 ) (method = precomputed_decision_tree ) (params = {| n := 8; s := 5164499756173817179311838344006023748659411585658447025661318713081295244033682389259290706560275662871806343945494986752; c := [(1, 31)]; idxs := [0, 1, 2, 3, 4, 5, 6, 7, 0, 1]; machine_wordsize := 64|} ) PipelineFullToStringsOf with extraction OCaml: real: 0.273455 s; user: 0.273457 s
Testing UnsaturatedSolinas 2^401-31 (bitwidth = 64 ) (index = 1 ) (method = precomputed_decision_tree ) (params = {| n := 8; s := 5164499756173817179311838344006023748659411585658447025661318713081295244033682389259290706560275662871806343945494986752; c := [(1, 31)]; idxs := [0, 1, 2, 3, 4, 5, 6, 7, 0, 1]; machine_wordsize := 64|} ) PipelineFlatNBEOf with extraction OCaml: real: 0.097230 s; user: 0.097233 s
Testing UnsaturatedSolinas 2^401-31 (bitwidth = 64 ) (index = 1 ) (method = precomputed_decision_tree ) (params = {| n := 8; s := 5164499756173817179311838344006023748659411585658447025661318713081295244033682389259290706560275662871806343945494986752; c := [(1, 31)]; idxs := [0, 1, 2, 3, 4, 5, 6, 7, 0, 1]; machine_wordsize := 64|} ) PipelineFlatArithOf with extraction OCaml: real: 0.103111 s; user: 0.103114 s
Testing UnsaturatedSolinas 2^401-31 (bitwidth = 64 ) (index = 1 ) (method = unreduced_decision_tree ) (params = {| n := 8; s := 5164499756173817179311838344006023748659411585658447025661318713081295244033682389259290706560275662871806343945494986752; c := [(1, 31)]; idxs := [0, 1, 2, 3, 4, 5, 6, 7, 0, 1]; machine_wordsize := 64|} ) PipelineFullToStringsOf with extraction OCaml: real: 0.426641 s; user: 0.426634 s
Testing UnsaturatedSolinas 2^401-31 (bitwidth = 64 ) (index = 1 ) (method = unreduced_decision_tree ) (params = {| n := 8; s := 5164499756173817179311838344006023748659411585658447025661318713081295244033682389259290706560275662871806343945494986752; c := [(1, 31)]; idxs := [0, 1, 2, 3, 4, 5, 6, 7, 0, 1]; machine_wordsize := 64|} ) PipelineFlatNBEOf with extraction OCaml: real: 0.218865 s; user: 0.218869 s
Testing UnsaturatedSolinas 2^401-31 (bitwidth = 64 ) (index = 1 ) (method = unreduced_decision_tree ) (params = {| n := 8; s := 5164499756173817179311838344006023748659411585658447025661318713081295244033682389259290706560275662871806343945494986752; c := [(1, 31)]; idxs := [0, 1, 2, 3, 4, 5, 6, 7, 0, 1]; machine_wordsize := 64|} ) PipelineFlatArithOf with extraction OCaml: real: 0.224657 s; user: 0.224660 s
Testing UnsaturatedSolinas 2^401-31 (bitwidth = 64 ) (index = 1 ) (method = unreduced_naive ) (params = {| n := 8; s := 5164499756173817179311838344006023748659411585658447025661318713081295244033682389259290706560275662871806343945494986752; c := [(1, 31)]; idxs := [0, 1, 2, 3, 4, 5, 6, 7, 0, 1]; machine_wordsize := 64|} ) PipelineFullToStringsOf with extraction OCaml: real: 0.988255 s; user: 0.988220 s
Testing UnsaturatedSolinas 2^401-31 (bitwidth = 64 ) (index = 1 ) (method = unreduced_naive ) (params = {| n := 8; s := 5164499756173817179311838344006023748659411585658447025661318713081295244033682389259290706560275662871806343945494986752; c := [(1, 31)]; idxs := [0, 1, 2, 3, 4, 5, 6, 7, 0, 1]; machine_wordsize := 64|} ) PipelineFlatNBEOf with extraction OCaml: real: 0.685515 s; user: 0.685512 s
Testing UnsaturatedSolinas 2^401-31 (bitwidth = 64 ) (index = 1 ) (method = unreduced_naive ) (params = {| n := 8; s := 5164499756173817179311838344006023748659411585658447025661318713081295244033682389259290706560275662871806343945494986752; c := [(1, 31)]; idxs := [0, 1, 2, 3, 4, 5, 6, 7, 0, 1]; machine_wordsize := 64|} ) PipelineFlatArithOf with extraction OCaml: real: 0.728010 s; user: 0.728007 s
