Testing UnsaturatedSolinas 2^196-15 (bitwidth = 32 ) (index = 1 ) (method = precomputed_decision_tree ) (params = {| n := 9; s := 100433627766186892221372630771322662657637687111424552206336; c := [(1, 15)]; idxs := [0, 1, 2, 3, 4, 5, 6, 7, 8, 0, 1]; machine_wordsize := 32|} ) PipelineFullToStringsOf with extraction OCaml: real: 0.178925 s; user: 0.178927 s
Testing UnsaturatedSolinas 2^196-15 (bitwidth = 32 ) (index = 1 ) (method = precomputed_decision_tree ) (params = {| n := 9; s := 100433627766186892221372630771322662657637687111424552206336; c := [(1, 15)]; idxs := [0, 1, 2, 3, 4, 5, 6, 7, 8, 0, 1]; machine_wordsize := 32|} ) PipelineFlatNBEOf with extraction OCaml: real: 0.080454 s; user: 0.080457 s
Testing UnsaturatedSolinas 2^196-15 (bitwidth = 32 ) (index = 1 ) (method = precomputed_decision_tree ) (params = {| n := 9; s := 100433627766186892221372630771322662657637687111424552206336; c := [(1, 15)]; idxs := [0, 1, 2, 3, 4, 5, 6, 7, 8, 0, 1]; machine_wordsize := 32|} ) PipelineFlatArithOf with extraction OCaml: real: 0.082358 s; user: 0.082360 s
Testing UnsaturatedSolinas 2^196-15 (bitwidth = 32 ) (index = 1 ) (method = unreduced_decision_tree ) (params = {| n := 9; s := 100433627766186892221372630771322662657637687111424552206336; c := [(1, 15)]; idxs := [0, 1, 2, 3, 4, 5, 6, 7, 8, 0, 1]; machine_wordsize := 32|} ) PipelineFullToStringsOf with extraction OCaml: real: 0.362612 s; user: 0.362609 s
Testing UnsaturatedSolinas 2^196-15 (bitwidth = 32 ) (index = 1 ) (method = unreduced_decision_tree ) (params = {| n := 9; s := 100433627766186892221372630771322662657637687111424552206336; c := [(1, 15)]; idxs := [0, 1, 2, 3, 4, 5, 6, 7, 8, 0, 1]; machine_wordsize := 32|} ) PipelineFlatNBEOf with extraction OCaml: real: 0.234871 s; user: 0.234874 s
Testing UnsaturatedSolinas 2^196-15 (bitwidth = 32 ) (index = 1 ) (method = unreduced_decision_tree ) (params = {| n := 9; s := 100433627766186892221372630771322662657637687111424552206336; c := [(1, 15)]; idxs := [0, 1, 2, 3, 4, 5, 6, 7, 8, 0, 1]; machine_wordsize := 32|} ) PipelineFlatArithOf with extraction OCaml: real: 0.249835 s; user: 0.249839 s
Testing UnsaturatedSolinas 2^196-15 (bitwidth = 32 ) (index = 1 ) (method = unreduced_naive ) (params = {| n := 9; s := 100433627766186892221372630771322662657637687111424552206336; c := [(1, 15)]; idxs := [0, 1, 2, 3, 4, 5, 6, 7, 8, 0, 1]; machine_wordsize := 32|} ) PipelineFullToStringsOf with extraction OCaml: real: 1.098346 s; user: 1.098336 s
Testing UnsaturatedSolinas 2^196-15 (bitwidth = 32 ) (index = 1 ) (method = unreduced_naive ) (params = {| n := 9; s := 100433627766186892221372630771322662657637687111424552206336; c := [(1, 15)]; idxs := [0, 1, 2, 3, 4, 5, 6, 7, 8, 0, 1]; machine_wordsize := 32|} ) PipelineFlatNBEOf with extraction OCaml: real: 0.852859 s; user: 0.852859 s
Testing UnsaturatedSolinas 2^196-15 (bitwidth = 32 ) (index = 1 ) (method = unreduced_naive ) (params = {| n := 9; s := 100433627766186892221372630771322662657637687111424552206336; c := [(1, 15)]; idxs := [0, 1, 2, 3, 4, 5, 6, 7, 8, 0, 1]; machine_wordsize := 32|} ) PipelineFlatArithOf with extraction OCaml: real: 0.895446 s; user: 0.895444 s
